ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS
1175	Kayaw	shoulder	ple⁵⁵	ple⁵⁵	p l e ⁵⁵		3059
1457	NorthernPao	shoulder	pleŋ³¹ ̈	pleŋ³¹̈	p l e ŋ ɦ ³¹		3059
2315	SouthernPao	shoulder	pleŋ³¹ ̈	pleŋ³¹̈	p l e ŋ ɦ ³¹		3059
3168	WesternBwe	shoulder	ple⁵⁵	ple⁵⁵	p l e ⁵⁵		3059
259	ProtoKaren	shove (with the foot)	*thwɨNᴬ	*thwɨNᴬ	tʰ w ɨ ɴ ⁵⁵		3067
1176	Kayaw	shove (with the foot)	thʉ⁵⁵	thʉ⁵⁵	tʰ ʉ ⁵⁵		3067
1458	NorthernPao	shove (with the foot)	thɨn³¹ ̈	thɨn³¹̈	tʰ w ɨ n ɦ ³¹		3067
1738	NorthernPwo	shove (with the foot)	thɑ̃³⁵	thɑ̃³⁵	tʰ w ɑ̃ ³⁵		3067
2043	NorthernSgaw	shove (with the foot)	jɔ¹¹ ẗ hu³³	jɔ¹¹_thü³³	j ɔ ¹¹ + tʰ w y ³³		3068 3067
2316	SouthernPao	shove (with the foot)	thuəm³¹ ̈	thuəm³¹̈	tʰ w ə m ɦ ³¹		3067
2609	SouthernPwo	shove (with the foot)	thə̃ɨ⁵³	thə̃ɨ⁵³	tʰ w ə̤̃ɨ ⁵³		3067
2909	SouthernSgaw	shove (with the foot)	thu⁵⁵	thu⁵⁵	tʰ w u ⁵⁵		3067
260	ProtoKaren	six	*khrowᴬ	*khrowᴬ	kʰ r ou ⁵⁵		3077
865	Kayan	six	chu⁵³	chu⁵³	cʰ u ⁵³		3077
1459	NorthernPao	six	su³¹ ̈	su³¹̈	s u ɦ ³¹		3077
1739	NorthernPwo	six	xou³⁵	xou³⁵	x ou ³⁵		3077
2044	NorthernSgaw	six	xɨ³³	xɨ³³	x ɨ ³³		3077
2317	SouthernPao	six	su³¹ ̈	su³¹̈	s u ɦ ³¹		3077
2610	SouthernPwo	six	xou⁵³	xou⁵³	x ou ⁵³		3077
2910	SouthernSgaw	six	xɨ⁵⁵	xɨ⁵⁵	x ɨ ⁵⁵		3077
3169	WesternBwe	six	xu⁵⁵	xu⁵⁵	x u ⁵⁵		3077
261	ProtoKaren	skink	*blɛɁᴰ	*blɛɁᴰ	b l ɛ ʔ̚ ⁵¹		3088
574	Kayah	skink	pla³³	pla³³	p l a ³³		3088
866	Kayan	skink	plɛɁ²¹	plɛɁ²¹	p l ɛ ʔ ²¹		3088
1177	Kayaw	skink	ple³³	ple³³	p l e ³³		3088
1460	NorthernPao	skink	plɛɁ⁴⁵	plɛɁ⁴⁵	pʰ l ɛ ʔ ⁴⁵		3088
1740	NorthernPwo	skink	phleɁ²¹	phleɁ²¹	pʰ l e ʔ ²¹		3088
2045	NorthernSgaw	skink	phlɛɁ²¹	phlɛɁ²¹	p l ɛ ʔ ²¹		3088
2318	SouthernPao	skink	plɛɁ⁴⁵	plɛɁ⁴⁵	p l ɛ ʔ ⁴⁵		3088
2611	SouthernPwo	skink	phleɁ⁴⁵	phleɁ⁴⁵	pʰ l e ʔ ⁴⁵		3088
2911	SouthernSgaw	skink	plɛ¹¹ ̈	plɛ¹¹̈	p l ɛ ɦ ¹¹		3088
3170	WesternBwe	skink	bli¹¹ca⁵⁵	bli¹¹ca⁵⁵	b l i ¹¹ + c a ⁵⁵		3088 3089
262	ProtoKaren	sleeping	*hmejᴬnejᴮ	*hmejᴬnejᴮ	m̥ ei ⁵⁵ + n ei ¹¹		1981 3103
867	Kayan	sleeping	mai⁵³nai¹¹	mai⁵³nai¹¹	m ai ⁵³ + n ai ¹¹		1981 3103
1178	Kayaw	sleeping	mi⁵⁵ni¹¹	mi⁵⁵ni¹¹	m i ⁵⁵ + n i ¹¹		1981 3103
2046	NorthernSgaw	sleeping	mi³³ne¹¹ ̈	mi³³ne¹¹̈	m i ³³ + n e ɦ ¹¹		1981 3103
2912	SouthernSgaw	sleeping	mi⁵⁵ni³¹	mi⁵⁵ni³¹	m i ⁵⁵ + n i ³¹		1981 3103
263	ProtoKaren	slippery	*pleᴬ	*pleᴬ	p l e ⁵⁵		3113
575	Kayah	slippery	pli³³	pli³³	p l i ³³		3113
868	Kayan	slippery	blai⁵³	blai⁵³	b l ai ⁵³		3113
1179	Kayaw	slippery	pli⁵⁵	pli⁵⁵	p l i ⁵⁵		3113
1461	NorthernPao	slippery	ple³¹ ̈	ple³¹̈	p l e ɦ ³¹		3113
1741	NorthernPwo	slippery	phli³⁵	phli³⁵	pʰ l i ³⁵		3113
2047	NorthernSgaw	slippery	ble³³	ble³³	b l e ³³		3113
2319	SouthernPao	slippery	ple³¹ ̈	ple³¹̈	p l e ɦ ³¹		3113
2612	SouthernPwo	slippery	phli⁵³	phli⁵³	pʰ l i ⁵³		3113
2913	SouthernSgaw	slippery	ble⁵⁵	ble⁵⁵	b l e ⁵⁵		3113
3171	WesternBwe	slippery	pli⁵⁵	pli⁵⁵	p l i ⁵⁵		3113
264	ProtoKaren	smell (v.)	*(h)nɨmᴬ	*nɨmᴬ	n ɨ m ⁵⁵		3125
869	Kayan	smell (v.)	nɨ³³	nɨ³³	n ɨ ³³		3125
1180	Kayaw	smell (v.)	nɨ³³	nɨ³³	n ɨ ³³		3125
1462	NorthernPao	smell (v.)	num³³	num³³	n u m ³³		3125
1742	NorthernPwo	smell (v.)	nɑ̃³⁵	nɑ̃³⁵	n ɑ̃ ³⁵		3125
2048	NorthernSgaw	smell (v.)	nə³³	nə³³	n ə ³³		3125
2320	SouthernPao	smell (v.)	nuəm⁵³	nuəm⁵³	n w ə m ⁵³		3125
2613	SouthernPwo	smell (v.)	nə̃ɨ⁵³	nə̃ɨ⁵³	n ə̤̃ɨ ⁵³		3125
2914	SouthernSgaw	smell (v.)	nɨ⁵⁵	nɨ⁵⁵	n ɨ ⁵⁵		3125
3172	WesternBwe	smell (v.)	nu⁵⁵	nu⁵⁵	n u ⁵⁵		3125
265	ProtoKaren	snail (land~)	*khloᴮ	*khloᴮ	kʰ l o ¹¹		3136
1463	NorthernPao	snail (land~)	khlo³¹ ̈	khlo³¹̈	kʰ l o ⁵⁵		3136
1743	NorthernPwo	snail (land~)	khlu³³	khlu³³	kʰ l u ³³		3136
2049	NorthernSgaw	snail (land~)	khlo³¹῀	khlo³¹῀	kʰ l o ³¹		3136
2614	SouthernPwo	snail (land~)	khlu⁵⁵	khlu⁵⁵	kʰ l u ⁵⁵		3136
2915	SouthernSgaw	snail (land~)	khlu⁴⁵’	khlu⁴⁵’	kʰ l u ⁴⁵		3136
3173	WesternBwe	snail (land~)	khlo³³	khlo³³	kʰ l o ³³		3136
266	ProtoKaren	snail (water~)	*s - ŋwiᴮ	*s_-_ŋwiᴮ	s ə ⁰ + ŋ w i ¹¹		3145 3144
870	Kayan	snail (water~)	ŋwi¹¹	ŋwi¹¹	ŋ w i ¹¹		3144
1181	Kayaw	snail (water~)	si¹¹mi¹¹	si¹¹mi¹¹	s i ¹¹ + m i ¹¹		3145 3144
1464	NorthernPao	snail (water~)	ŋwi⁵⁵	ŋwi⁵⁵	ŋ w i ⁵⁵		3144
2321	SouthernPao	snail (water~)	ŋwi³³	ŋwi³³	ŋ w i ³³		3144
3174	WesternBwe	snail (water~)	θə⁵⁵mi³³	θə⁵⁵mi³³	θ ə ⁵⁵ + m i ³³		1540 3144
267	ProtoKaren	snake	*rowᴮ	*rowᴮ	r ou ¹¹		3154
576	Kayah	snake	ro¹¹	ro¹¹	r o ¹¹		3154
871	Kayan	snake	rəu¹¹	rəu¹¹	r u ¹¹		3154
1182	Kayaw	snake	ru¹¹	ru¹¹	r u ¹¹		3154
1465	NorthernPao	snake	ru⁵³	ru⁵³	r u ⁵³		3154
1744	NorthernPwo	snake	ɣou¹¹ ̈	ɣou¹¹̈	ɣ ou ɦ ¹¹		3154
2050	NorthernSgaw	snake	ɣɨ¹¹ ̈	ɣɨ¹¹̈	ɣ ɨ ɦ ¹¹		3154
2322	SouthernPao	snake	ru⁵⁵	ru⁵⁵	r u ⁵⁵		3154
2615	SouthernPwo	snake	βou³³	βou³³	β ou ³³		3154
2916	SouthernSgaw	snake	ɣɨ³¹	ɣɨ³¹	ɣ ɨ ³¹		3154
3175	WesternBwe	snake	ʀu³³	ʀu³³	ʀ u ³³		3154
268	ProtoKaren	son-in-law	*maɁᴰ	*maɁᴰ	m a ʔ̚ ⁵¹		3167
577	Kayah	son-in-law	me³³	me³³	m e ³³		3167
872	Kayan	son-in-law	maɁ²¹	maɁ²¹	m a ʔ ²¹		3167
1183	Kayaw	son-in-law	mɔ³³	mɔ³³	m ɔ ³³		3167
1466	NorthernPao	son-in-law	maɁ⁴⁵	maɁ⁴⁵	m a ʔ ⁴⁵		3167
2051	NorthernSgaw	son-in-law	maɁ²¹	maɁ²¹	m a ʔ ²¹		3167
2323	SouthernPao	son-in-law	maɁ⁴⁵	maɁ⁴⁵	m a ʔ ⁴⁵		3167
2616	SouthernPwo	son-in-law	maɁ⁴⁵	maɁ⁴⁵	m a ʔ ⁴⁵		3167
2917	SouthernSgaw	son-in-law	ma¹¹ ̈	ma¹¹̈	m a ʔ ɦ ¹¹		3167
3176	WesternBwe	son-in-law	ma¹¹	ma¹¹	m a ¹¹		3167
269	ProtoKaren	sour	*chjaNᴮ	*chjaNᴮ	cʰ j a ɴ ¹¹		3179
578	Kayah	sour	cha¹¹	cha¹¹	cʰ ɛ ¹¹		3179
873	Kayan	sour	ɕi¹¹	ɕi¹¹	ɕ a ŋ ¹¹		3179
1184	Kayaw	sour	ɕi¹¹	ɕi¹¹	ɕ ɔ ¹¹		3179
1467	NorthernPao	sour	ɕja⁵⁵	ɕja⁵⁵	ɕ j a n ⁵⁵		3179
1745	NorthernPwo	sour	chãi³³	chãi³³	cʰ ɛ̃ ³³		3179
2052	NorthernSgaw	sour	chi³¹῀	chi³¹῀	cʰ ɔ ³¹		3179
2324	SouthernPao	sour	ɕja³³	ɕja³³	ɕ j a n ³³		3179
2617	SouthernPwo	sour	chãi⁵⁵	chãi⁵⁵	cʰ ɔ̃ ⁵⁵		3179
2918	SouthernSgaw	sour	chi⁴⁵’	chi⁴⁵’	cʰ ɔ ⁴⁵		3179
3177	WesternBwe	sour	ʃɪ³³	ʃɪ³³	ʃ a ³³		3179
270	ProtoKaren	spider	*gaŋᴬ	*gaŋᴬ	g a ŋ ⁵⁵		3192
874	Kayan	spider	kaŋ³³	kaŋ³³	k a ŋ ³³		3192
1185	Kayaw	spider	kɔ³³	kɔ³³	k ɔ ³³		3192
1468	NorthernPao	spider	kuŋ³³kaŋ³³	kuŋ³³kaŋ³³	k u ŋ ³³ + kʰ a ŋ ³³		3193 3192
1746	NorthernPwo	spider	pu¹¹khɛ⁵̃ ⁵	pu¹¹khɛ⁵̃⁵	p u ¹¹ + kʰ ɛ̃ ⁵⁵		3194 3192
2325	SouthernPao	spider	jɔŋ³¹kaŋ⁵³	jɔŋ³¹kaŋ⁵³	j ɔ ŋ ³¹ + k a ŋ ⁵³		3195 3192
2618	SouthernPwo	spider	khɔ̃³¹ ̈	khɔ̃³¹̈	kʰ ɔ̃ ɦ ³¹		3192
3178	WesternBwe	spider	ga¹¹-gu¹¹	ga¹¹-gu¹¹	g a ¹¹ + g u ¹¹		3192 3196
271	ProtoKaren	spit (v.)	*thuᴬ	*thuᴬ	tʰ u ⁵⁵		3205
579	Kayah	spit (v.)	thu³³	thu³³	tʰ u ³³		3205
875	Kayan	spit (v.)	thu⁵³	thu⁵³	tʰ u ⁵³		3205
1747	NorthernPwo	spit (v.)	thu³⁵	thu³⁵	tʰ u ³⁵		3205
2053	NorthernSgaw	spit (v.)	thuɁ⁴⁵	thuɁ⁴⁵	tʰ u ʔ ⁴⁵		3205
2326	SouthernPao	spit (v.)	thu³¹ ̈	thu³¹̈	tʰ u ɦ ³¹		3205
2619	SouthernPwo	spit (v.)	thu⁵³	thu⁵³	tʰ u ⁵³		3205
2919	SouthernSgaw	spit (v.)	thu⁵⁵	thu⁵⁵	tʰ u ⁵⁵		3205
272	ProtoKaren	spleen	*g- hmaNᴬ	*g-_hmaNᴬ	g ə ⁰ + m̥ a ɴ ⁵⁵		3216 3215
580	Kayah	spleen	mɛ³³	mɛ³³	m ɛ ³³		3215
1186	Kayaw	spleen	mɔ⁵⁵	mɔ⁵⁵	m ɔ ⁵⁵		3215
1748	NorthernPwo	spleen	mɛ̃³⁵	mɛ̃³⁵	m ɛ̃ ³⁵		3215
2054	NorthernSgaw	spleen	kə¹¹mɔ³³	kə¹¹mɔ³³	k ə ¹¹ + m ɔ ³³		3216 3215
2620	SouthernPwo	spleen	mɔ̃⁵³	mɔ̃⁵³	m ɔ̃ ⁵³		3215
2920	SouthernSgaw	spleen	mɔ⁵⁵	mɔ⁵⁵	m ɔ ⁵⁵		3215
3179	WesternBwe	spleen	gə³³ma³³	gə³³ma³³	g ə ³³ + m a ³³		1787 3215
273	ProtoKaren	split (bamboo strip)	*plaᴮ	*plaᴮ	p l a ¹¹		3227
1187	Kayaw	split (bamboo strip)	pla¹¹	pla¹¹	p l a ¹¹		3227
1749	NorthernPwo	split (bamboo strip)	bla³³	bla³³	b l a ³³		3227
2055	NorthernSgaw	split (bamboo strip)	bla³¹῀	bla³¹῀	b l a ³¹		3227
2621	SouthernPwo	split (bamboo strip)	bla⁵⁵	bla⁵⁵	b l a ⁵⁵		3227
2921	SouthernSgaw	split (bamboo strip)	bla⁴⁵’	bla⁴⁵’	b l a ⁴⁵		3227
3180	WesternBwe	split (bamboo strip)	plɛ³³	plɛ³³	p l ɛ ³³		3227
274	ProtoKaren	spray (v.)	*pruᴬ	*pruᴬ	p r u ⁵⁵		3236
876	Kayan	spray (v.)	phru⁵³	phru⁵³	pʰ r u ⁵³		3236
1188	Kayaw	spray (v.)	phru⁵⁵	phru⁵⁵	pʰ r u ⁵⁵		3236
1469	NorthernPao	spray (v.)	phru³¹ ̈	phru³¹̈	pʰ r u ɦ ³¹		3236
1750	NorthernPwo	spray (v.)	phju⁵⁵	phju⁵⁵	pʰ j u ⁵⁵		3236
2327	SouthernPao	spray (v.)	pru³¹ ̈	pru³¹̈	p r u ɦ ³¹		3236
2622	SouthernPwo	spray (v.)	pru³¹ ̈	pru³¹̈	p r u ɦ ³¹		3236
2922	SouthernSgaw	spray (v.)	pru⁵⁵	pru⁵⁵	p r u ⁵⁵		3236
3181	WesternBwe	spray (v.)	phru³³	phru³³	pʰ r u ³³		3236
275	ProtoKaren	spread out (a mat)	*Ɂdaᴬ	*Ɂdaᴬ	ˀd a ⁵⁵		3246
581	Kayah	spread out (a mat)	de³³	de³³	d e ³³		3246
877	Kayan	spread out (a mat)	da⁵³	da⁵³	d a ⁵³		3246
1189	Kayaw	spread out (a mat)	da⁵⁵	da⁵⁵	d a ⁵⁵		3246
1470	NorthernPao	spread out (a mat)	da³¹ ̈	da³¹̈	d a ɦ ³¹		3246
1751	NorthernPwo	spread out (a mat)	da⁵⁵	da⁵⁵	d a ⁵⁵		3246
2056	NorthernSgaw	spread out (a mat)	da³³	da³³	d a ³³		3246
2328	SouthernPao	spread out (a mat)	da³¹ ̈	da³¹̈	d a ɦ ³¹		3246
2623	SouthernPwo	spread out (a mat)	da³¹ ̈	da³¹̈	d a ɦ ³¹		3246
2923	SouthernSgaw	spread out (a mat)	da⁵⁵	da⁵⁵	d a ⁵⁵		3246
3182	WesternBwe	spread out (a mat)	ɗɛ⁵⁵	ɗɛ⁵⁵	ɗ ɛ ⁵⁵		3246
276	ProtoKaren	squeeze, massage	*Ɉimᴮ	*Ɉimᴮ	ɟ i m ¹¹		3259
582	Kayah	squeeze, massage	ci¹¹	ci¹¹	c i ¹¹		3259
878	Kayan	squeeze, massage	ci¹¹	ci¹¹	c i ¹¹		3259
1190	Kayaw	squeeze, massage	ci¹¹	ci¹¹	c i ¹¹		3259
1471	NorthernPao	squeeze, massage	cim⁵⁵	cim⁵⁵	c i m ⁵³		3259
1752	NorthernPwo	squeeze, massage	chãi¹¹ ̈	chãi¹¹̈	cʰ ãi ɦ ¹¹		3259
2057	NorthernSgaw	squeeze, massage	ci¹¹ ̈	ci¹¹̈	c i ɦ ¹¹		3259
2329	SouthernPao	squeeze, massage	cim³³	cim³³	c i m ⁵⁵		3259
2624	SouthernPwo	squeeze, massage	chɛ̃i³³	chɛ̃i³³	cʰ ɛ̃i ³³		3259
2924	SouthernSgaw	squeeze, massage	ci³¹	ci³¹	c i ³¹		3259
3183	WesternBwe	squeeze, massage	ci³³	ci³³	c i ³³		3259
277	ProtoKaren	squirrel	*hliᴮ	*hliᴮ	l̥ i ¹¹		3271
1472	NorthernPao	squirrel	li⁵⁵	li⁵⁵	l i ⁵⁵		3271
1753	NorthernPwo	squirrel	lei³³	lei³³	l ei ³³		3271
2058	NorthernSgaw	squirrel	liɁ⁴⁵lu¹¹ ̈	liɁ⁴⁵lu¹¹̈	l i ʔ ⁴⁵ + l u ɦ ¹¹		3271 3272
2330	SouthernPao	squirrel	li³³	li³³	l i ³³		3271
2625	SouthernPwo	squirrel	lei⁵⁵	lei⁵⁵	l ei ⁵⁵		3271
2925	SouthernSgaw	squirrel	li⁴⁵’	li⁴⁵’	l i ⁴⁵		3271
3184	WesternBwe	squirrel	li¹¹	li¹¹	l i ¹¹		3271
278	ProtoKaren	stand (v.)	*~thəŋᴮ	*~thəŋᴮ	tʰ ə ŋ ¹¹		3282
583	Kayah	stand (v.)	thɔ¹¹	thɔ¹¹	tʰ ɔ ¹¹		3282
879	Kayan	stand (v.)	thə¹¹	thə¹¹	tʰ ə ¹¹		3282
1191	Kayaw	stand (v.)	tə¹¹	tə¹¹	tʰ ə ¹¹		3282
1473	NorthernPao	stand (v.)	thəŋ⁵⁵	thəŋ⁵⁵	tʰ ə ŋ ⁵⁵		3282
1754	NorthernPwo	stand (v.)	thɑ̃³³	thɑ̃³³	tʰ ɑ̃ ³³		3282
2059	NorthernSgaw	stand (v.)	thə³¹῀	thə³¹῀	tʰ ə̃ ³¹		3282
2331	SouthernPao	stand (v.)	thəŋ³³	thəŋ³³	tʰ ə ŋ ³³		3282
2626	SouthernPwo	stand (v.)	thə̃⁵⁵	thə̃⁵⁵	tʰ ə̃ ⁵⁵		3282
2926	SouthernSgaw	stand (v.)	thə⁴⁵’	thə⁴⁵’	tʰ ə ⁴⁵		3282
3185	WesternBwe	stand (v.)	ʃɔ⁵⁵tho³³	ʃɔ⁵⁵tho³³	ʃ ɔ ⁵⁵ + tʰ o ³³		1982 3282
279	ProtoKaren	star	*chaᴮ	*chaᴮ	cʰ a ¹¹		3295
584	Kayah	star	che¹¹	che¹¹	cʰ e ¹¹		3295
880	Kayan	star	cha¹¹	cha¹¹	cʰ a ¹¹		3295
1192	Kayaw	star	cha¹¹	cha¹¹	cʰ a ¹¹		3295
1474	NorthernPao	star	cha⁵⁵	cha⁵⁵	cʰ a ⁵⁵		3295
1755	NorthernPwo	star	sja³³	sja³³	s j a ³³		3295
2060	NorthernSgaw	star	cha³¹῀	cha³¹῀	cʰ a ³¹		3295
2332	SouthernPao	star	cha³³	cha³³	cʰ a ³³		3295
2627	SouthernPwo	star	ɕa⁵⁵	ɕa⁵⁵	ɕ a ⁵⁵		3295
2927	SouthernSgaw	star	cha⁴⁵’	cha⁴⁵’	cʰ a ⁴⁵		3295
3186	WesternBwe	star	ʃɛ³³	ʃɛ³³	ʃ ɛ ³³		3295
280	ProtoKaren	steal (v.)	*howᴮ	*howᴮ	h ou ¹¹		3308
585	Kayah	steal (v.)	ho¹¹	ho¹¹	h o ¹¹		3308
881	Kayan	steal (v.)	hu¹¹	hu¹¹	h u ¹¹		3308
1193	Kayaw	steal (v.)	hu¹¹	hu¹¹	h u ¹¹		3308
2061	NorthernSgaw	steal (v.)	hɨ³¹῀	hɨ³¹῀	h ɨ ³¹		3308
2928	SouthernSgaw	steal (v.)	hɨ⁴⁵’	hɨ⁴⁵’	h ɨ ⁴⁵		3308
3187	WesternBwe	steal (v.)	a⁵⁵hu³³	a⁵⁵hu³³	a ⁵⁵ + h u ³³		471 3308
281	ProtoKaren	stingy	*Ɉiᴮ	*Ɉiᴮ	ɟ i ¹¹		3317
882	Kayan	stingy	ci¹¹	ci¹¹	c i ¹¹		3317
1194	Kayaw	stingy	ci¹¹	ci¹¹	c i ¹¹		3317
1475	NorthernPao	stingy	ci⁵⁵	ci⁵⁵	c i ⁵⁵		3317
2333	SouthernPao	stingy	ci⁵³	ci⁵³	c i ³³		3317
3188	WesternBwe	stingy	ɪ³³	ɪ³³	ɪ ³³		15
282	ProtoKaren	stomach	*g-phowᴬ	*g-phowᴬ	g ə ⁰ + pʰ ou ⁵⁵		3325 3324
586	Kayah	stomach	pho³³	pho³³	pʰ o ³³		3324
883	Kayan	stomach	phu⁵³	phu⁵³	pʰ u ⁵³		3324
1195	Kayaw	stomach	phu⁵⁵	phu⁵⁵	pʰ u ⁵⁵		3324
1756	NorthernPwo	stomach	phou³⁵	phou³⁵	pʰ ou ³⁵		3324
2062	NorthernSgaw	stomach	kə¹¹phɨ³³	kə¹¹phɨ³³	k ə ¹¹ + pʰ ɨ ³³		3325 3324
2628	SouthernPwo	stomach	phou⁵³	phou⁵³	pʰ ou ⁵³		3324
2929	SouthernSgaw	stomach	phɨ⁵⁵	phɨ⁵⁵	pʰ ɨ ⁵⁵		3324
3189	WesternBwe	stomach	gə¹¹ phu⁵⁵	gə¹¹_phu⁵⁵	g ə ¹¹ + pʰ u ⁵⁵		3325 3324
283	ProtoKaren	stone, rock	*loŋᴮ	*loŋᴮ	l o ŋ ¹¹		3338
587	Kayah	stone, rock	lɔ¹¹	lɔ¹¹	l ɔ ¹¹		3338
884	Kayan	stone, rock	ləu¹¹	ləu¹¹	l əu ¹¹		3338
1196	Kayaw	stone, rock	lə¹¹	lə¹¹	l ə ¹¹		3338
1476	NorthernPao	stone, rock	loŋ⁵³	loŋ⁵³	l o ŋ ⁵³		3338
1757	NorthernPwo	stone, rock	lãu¹¹ ̈	lãu¹¹̈	l ãu ɦ ¹¹		3338
2063	NorthernSgaw	stone, rock	lə¹¹ ̈	lə¹¹̈	l ə̃ ɦ ¹¹		3338
2334	SouthernPao	stone, rock	loŋ⁵⁵	loŋ⁵⁵	l o ŋ ⁵⁵		3338
2629	SouthernPwo	stone, rock	lõu³³	lõu³³	l õu ³³		3338
2930	SouthernSgaw	stone, rock	lɨ³¹	lɨ³¹	l ɨ ³¹		3338
3190	WesternBwe	stone, rock	lo³³	lo³³	l o ³³		3338
284	ProtoKaren	string, rope	*blejᴬ	*blejᴬ	b l ei ⁵⁵		3351
588	Kayah	string, rope	plə¹¹	plə¹¹	p l ə ¹¹		3351
885	Kayan	string, rope	pɨ³³	pɨ³³	p l ɨ ³³		3351
1197	Kayaw	string, rope	pli³³	pli³³	p l i ³³		3351
1477	NorthernPao	string, rope	phli³³	phli³³	pʰ l i ³³		3351
1758	NorthernPwo	string, rope	phlei⁵⁵	phlei⁵⁵	pʰ l ei ⁵⁵		3351
2064	NorthernSgaw	string, rope	pli³³	pli³³	p l i ³³		3351
2335	SouthernPao	string, rope	pli⁵³	pli⁵³	p l i ⁵³		3351
2630	SouthernPwo	string, rope	phlei³¹ ̈	phlei³¹̈	pʰ l ei ɦ ³¹		3351
2931	SouthernSgaw	string, rope	pli³³	pli³³	p l i ³³		3351
3191	WesternBwe	string, rope	bli³³	bli³³	b l i ³³		3351
285	ProtoKaren	suck	*cwiKᴰ	*cwiKᴰ	c w i k̚ ⁵¹		3364
589	Kayah	suck	cwi⁵⁵	cwi⁵⁵	c w i ⁵⁵		3364
886	Kayan	suck	cwiɁ⁴⁵	cwiɁ⁴⁵	c w i ʔ ⁴⁵		3364
1198	Kayaw	suck	ci³³	ci³³	c i ³³		3364
1478	NorthernPao	suck	cuk²¹	cuk²¹	c u k ²¹		3364
2065	NorthernSgaw	suck	sə¹¹ wiɁ⁴⁵	sə¹¹_wiɁ⁴⁵	s ə ¹¹ + w i ʔ ⁴⁵		3365 3364
2336	SouthernPao	suck	cuɁ²¹	cuɁ²¹	c u ʔ ²¹		3364
2631	SouthernPwo	suck	θə¹¹ waiɁ³¹	θə¹¹_waiɁ³¹	θ ə ¹¹ + w ai ʔ ³¹		3365 3364
286	ProtoKaren	sun	*mɨᴮ	*mɨᴮ	m ɨ ¹¹		3375
590	Kayah	sun	mɔ¹¹	mɔ¹¹	m ɔ ¹¹		3375
887	Kayan	sun	mɨ¹¹	mɨ¹¹	m ɨ ¹¹		3375
1199	Kayaw	sun	mɨ¹¹	mɨ¹¹	m ɨ ¹¹		3375
1479	NorthernPao	sun	mɨ⁵³	mɨ⁵³	m ɨ ⁵³		3375
1759	NorthernPwo	sun	məɨ¹¹ ̈	məɨ¹¹̈	m əɨ ɦ ¹¹		3375
2066	NorthernSgaw	sun	mɨ¹¹ ̈	mɨ¹¹̈	m ɨ ɦ ¹¹		3375
2337	SouthernPao	sun	mɨ⁵⁵	mɨ⁵⁵	m ɨ ⁵⁵		3375
2632	SouthernPwo	sun	mɨ³³	mɨ³³	m ɨ ³³		3375
2932	SouthernSgaw	sun	mɨ³¹	mɨ³¹	m ɨ ³¹		3375
3192	WesternBwe	sun	mu³³	mu³³	m u ³³		3375
287	ProtoKaren	sunlight, hot	*goᴮ	*goᴮ	g o ¹¹		3388
591	Kayah	sunlight, hot	ku¹¹	ku¹¹	k u ¹¹		3388
888	Kayan	sunlight, hot	kau¹¹	kau¹¹	k au ¹¹		3388
1200	Kayaw	sunlight, hot	ku¹¹	ku¹¹	k u ¹¹		3388
1480	NorthernPao	sunlight, hot	ja³¹ ̈kho⁵³	ja³¹̈kho⁵³	j a ɦ ³¹ + kʰ o ⁵³		3389 3388
1760	NorthernPwo	sunlight, hot	khu¹¹ ̈	khu¹¹̈	kʰ u ɦ ¹¹		3388
2067	NorthernSgaw	sunlight, hot	ta¹¹ko¹¹ ̈	ta¹¹ko¹¹̈	t a ¹¹ + k o ɦ ¹¹		3390 3388
2338	SouthernPao	sunlight, hot	ko⁵⁵	ko⁵⁵	k o ⁵⁵		3388
2633	SouthernPwo	sunlight, hot	khu³³	khu³³	kʰ u ³³		3388
2933	SouthernSgaw	sunlight, hot	ku³¹	ku³¹	k u ³¹		3388
288	ProtoKaren	sway, swing	*thuᴮ	*thuᴮ	tʰ u ¹¹		3402
592	Kayah	sway, swing	thu¹¹	thu¹¹	tʰ u ¹¹		3402
1201	Kayaw	sway, swing	thu¹¹	thu¹¹	tʰ u ¹¹		3402
1761	NorthernPwo	sway, swing	thu³³	thu³³	tʰ u ³³		3402
2068	NorthernSgaw	sway, swing	tho³¹῀	tho³¹῀	tʰ u ³¹		3402
2634	SouthernPwo	sway, swing	thu⁵⁵	thu⁵⁵	tʰ u ⁵⁵		3402
2934	SouthernSgaw	sway, swing	thu⁴⁵’	thu⁴⁵’	tʰ u ⁴⁵		3402
289	ProtoKaren	swollen, swelling	*hɲɔɁᴰ	*hɲɔɁᴰ	ɲ̊ ɔ ʔ̚ ⁵¹		3410
593	Kayah	swollen, swelling	jɛ⁵⁵	jɛ⁵⁵	j ɛ ⁵⁵		3410
889	Kayan	swollen, swelling	ɈauɁ⁴⁵	ɈauɁ⁴⁵	ɟ au ʔ ⁴⁵		3410
1202	Kayaw	swollen, swelling	jo³³	jo³³	j o ³³		3410
1481	NorthernPao	swollen, swelling	jɔɁ²¹	jɔɁ²¹	j ɔ ʔ ²¹		3410
1762	NorthernPwo	swollen, swelling	joɁ⁴⁵	joɁ⁴⁵	j o ʔ ⁴⁵		3410
2069	NorthernSgaw	swollen, swelling	ɲɔɁ⁴⁵	ɲɔɁ⁴⁵	ɲ ɔ ʔ ⁴⁵		3410
